slug,section,index,interwencja,suggestedZone,confidence,alternatives,previousZone,finalZone
przemoc-wobec-osob-starszych,22.2,9,"Przeprowadzenie rozmowy z opiekunami pacjenta: • poznanie wiedzy, przekonań, wyobrażeń na temat przemocy wobec osób starszych, • przekazanie informacji na temat skutków stosowania przemocy oraz prawnych konsekwencji, • poinformowanie o możliwościach uzyskania w razie potrzeby pomocy materialnej (rzeczowej i finansowej) oraz psychologicznej, • umożliwienie pomocy psychologicznej np. w celu nauki odreagowywania stresu, radzenia sobie z negatywnymi emocjami, • przeprowadzenie edukacji na temat zasad prawidłowego odżywiania oraz dalszego funkcjonowania w środowisku domowym. Zapewnienie bezpieczeństwa i otoczenie opieką pacjenta po wyjściu ze szpitala (współpraca z profesjonalistami powołanymi do świadczenia opieki nad ludźmi starszymi): • zwiększenie częstości wizyt pielęgniarki środowiskowo-rodzinnej w domu pacjenta, • dokładne badanie i ocena stanu zdrowia pod kątem występowania objawów mogących być wynikiem stosowanej przemocy, • większe zainteresowanie środowiskiem rejonowego opiekuna społecznego, • włączenie najbliższego otoczenia (sąsiedzi, znajomi) w opiekę i wgląd w rodzinę, • przekonanie pacjenta, aby w przyszłości szybciej ujawniał brak należytej opieki osobom trzecim.",,none,,,
konflikt-rol-rodzicielskich,22.3,0,"Nawiązanie kontaktu terapeutycznego z dzieckiem i matką poprzez okazanie życzliwości, akceptacji, empati, zapewnienie poczucia bezpieczeństwa.",,none,,,
konflikt-rol-rodzicielskich,22.3,1,Rozpoznanie wiedzy matki na temat niepełnosprawności dziecka.,,none,,,
konflikt-rol-rodzicielskich,22.3,2,Rozpoznanie etapu w procesie adaptacji matki do faktu niepełnosprawności dziecka. Rozpoznanie rodzaju postawy wobec niepełnosprawności dziecka.,,none,,,
konflikt-rol-rodzicielskich,22.3,3,"Ocena potencjału i ograniczeń opiekuńczo-pielęgnacyjnych wydolności rodziny w radzeniu sobie z opieką nad niepełnosprawnym dzieckiem pod kątem: • struktury rodziny, • możliwości rodziny, • warunków materialno-bytowych, • możliwości wsparcia ze strony innych (rodzina, przyjaciele).",,none,,,
konflikt-rol-rodzicielskich,22.3,4,"Pomoc rodzicom w rozpoznaniu i artykulacji problemów w opiece nad niepełnosprawnym dzieckiem. Zachęcanie i motywowanie matki/rodziców do współpracy z zespołem terapeutycznym w procesie leczenia, pielęgnowania i rehabilitacji dziecka.",,none,,,
konflikt-rol-rodzicielskich,22.3,5,Określenie potrzeb edukacyjnych rodziców. Opracowanie i wdrożenie programu szkolenia umiejętności rodzicielskich w zakresie wykorzystania metod wspierających rozwój dziecka. Kształtowanie postaw rodzicielskich wspierających rozwój dziecka.,,none,,,
konflikt-rol-rodzicielskich,22.3,6,"Edukacja matki/rodziców w zakresie: • potrzeb dziecka niepełnosprawnego, mechanizmów obronnych dziecka, • metod wspierania rozwoju dziecka, • pielęgnowania niemowlęcia (nauka podstawowych zabiegów pielęgnacyjnych, niezbędnych w sprawowaniu opieki), kontroli stanu zdrowia dziecka, • warunków niezbędnych do sprawowania opieki w środowisku domowym, • uprawnień dzieci niepełnosprawnych i ich rodzin, • rodzaju wsparcia, znaczenia wsparcia w sytuacji trudnej.",,none,,,
konflikt-rol-rodzicielskich,22.3,7,"Koncentracja na rodzinie: wdrożenie rodziców do współpracy w realizacji czynności opiekuńczych, pielęgnacyjnych, rehabilitacyjnych i leczniczych na każdym etapie hospitalizacji.",,none,,,
konflikt-rol-rodzicielskich,22.3,8,"Nawiązanie współpracy z fizjoterapeutą - uzgodnienie indywidualnego planu pracy z dzieckiem. Współudział pielęgniarki i rodziców w kinezyterapii według wskazówek fizjoterapeuty: • stosowanie rehabilitacji ułożeniowej według zaleceń fizjoterapeuty, • noszenie dziecka w pozycjach wyznaczonych przez fizjoterapeutę.",,none,,,
konflikt-rol-rodzicielskich,22.3,9,"Zachęcanie rodziców do udziału w instruktażu prowadzonym przez fizjoterapeutę, do czynnego udziału w rehabilitacji dziecka w czasie hospitalizacji; okazanie wsparcia na każdym etapie hospitalizacji.",,none,,,
konflikt-rol-rodzicielskich,22.3,10,"Przygotowanie rodziców do udziału w procesie rehabilitacji dziecka: • przekonanie o potrzebie systematycznego rehabilitowania dziecka, • stopniowe wdrażanie rodziców w proces rehabilitacji dziecka (obserwacja, ćwiczenia pod kierunkiem rehabilitanta, samodzielne wykonywanie ćwiczeń), • pomoc w zorganizowaniu niezbędnego sprzętu ortopedycznego dla dziecka w razie wskazań, • zaproponowanie nawiązania kontaktu z grupami wsparcia, pomoc w tym zakresie.",,none,,,
konflikt-rol-rodzicielskich,22.3,11,"Wspieranie relacji dziecko-matka/rodzice przez: • okazywanie życzliwości, tolerancji, szacunku, empati, • zapewnienie matce warunków do przebywania z dzieckiem na oddziale, • zachęcanie matki/rodziców do włączenia się w proces pielęgnowania dziecka, • wyrażanie wiary w możliwości dziecka, odwoływanie się do mocnych stron dziecka, • pomoc w tworzeniu pozytywnego obrazu dziecka, • pomoc w rozwijaniu umiejętności skutecznego zmagania się z ograniczeniami i wymaganiami, jakie stwarza sytuacja niepełnosprawności dziecka, • pomoc rodzicom w stymulowaniu optymalnego rozwoju dziecka, stosownie do rodzaju i stopnia niepełnosprawności, • wyeliminowanie lub ograniczenie do minimum czynników powodujących lub nasilających rozdrażnienie, stres, niepokój dziecka i rodziców, • pomoc rodzicom w zorganizowani: bezpiecznego (fizycznie i psychicznie) środowiska domowego, dostosowanego do rodzaju i stopnia niepełnosprawności dziecka.",glowa,medium,,skora,glowa
konflikt-rol-rodzicielskich,22.3,12,"Pomoc rodzicom w efektywnym radzeniu sobie ze stresem wynikającym z trudnej sytuacji: • rozmowa z matką/rodzicami i zachęcanie do wyrażania swoich uczuć, obaw, lęków, niepokojów, • wskazanie możliwości korzystania z pomocy specjalistycznej (psychologa), • wsparcie emocjonalne oraz pomoc w rozwiązywaniu problemów związanych z opieką nad dzieckiem, rozwijanie u dziecka i rodziców umiejętności korzystania ze społecznego wsparcia (zachęcanie rodziców do poszukiwania i kontaktowania się z grupą społecznego wsparcia), • pełna akceptacja matki/rodziców, słuchanie ich i wspólne omawianie ich trosk, problemów, nieocenianie.",,none,,,
zaburzenia-funkcjonowania-rodziny-w-sytuacji-choroby,22.4,0,"Przekazanie rodzinie chorej wiedzy na temat: • istoty choroby Alzheimera, jej przebiegu oraz diagnostyki, • zasad farmakoterapii i rehabilitacji, • warunków niezbędnych do sprawowania opieki nad chorą w środowisku domowym, • źródeł informacji o chorobie (jak: strony internetowe, poradniki, grupy wsparcia, zajęcia warsztatowe).",,none,,,
zaburzenia-funkcjonowania-rodziny-w-sytuacji-choroby,22.4,1,"Poinformowanie rodziny o konieczności zachowania systematyczności w zakresie: • diagnostyki, leczenia i rehabilitacji chorej, • oceny stanu funkcjonalnego chorej (np. za pomocą wystandaryzowanych testów oceny stanu funkcjonalnego: AMTS, skali Barthel, ADL, IADL), • wykonywania ćwiczeń poprawiających stan funkcjonalny chorej w zakresie czynności samoobsługowych i funkcji poznawczych.",,none,,,
zaburzenia-funkcjonowania-rodziny-w-sytuacji-choroby,22.4,2,"Nauczenie członków rodziny stosowania (we współpracy z terapeutą) ćwiczeń samoobsługi i pamięci: • treningu poczucia rzeczywistości, • treningu orientacji w realności, • metod pozawerbalnego komunikowania się z chorą.",,none,,,
zaburzenia-funkcjonowania-rodziny-w-sytuacji-choroby,22.4,3,"Pomoc rodzinie w stworzeniu chorej bezpiecznego środowiska (fizycznego i psychicznego): • poinformowanie o grupach wsparcia, domach dziennego pobytu dla chorych działających w pobliżu miejsca zamieszkania, możliwości skorzystania z „opieki wytchnieniowej”, • dostosowanie warunków życia do stanu klinicznego chorej, • likwidacja chodników, dywanów, • zabezpieczenie schodów antypoślizgową matą, • zamontowanie uchwytów, poręczy w celu ułatwienia bezpiecznego poruszania się, • zapewnienie dobrego oświetlenia, zwłaszcza nocą, • zabezpieczenie drzwi, okien i balkonów, • zabezpieczenie instalacji elektrycznej i gazowej, • opracowanie czytelnych, zrozumiałych dla chorej sposobów oznaczania poszczególnych przedmiotów, pomieszczeń (np. zastosowanie symboli graficznych), podpisywanie fotografii osób bliskich i pozostawianie ich w zasięgu wzroku chorej, • zastosowanie kalendarzyków, • sprawowanie opieki przez całą dobę, niepozostawianie chorej samej, • wprowadzanie uproszczeń w wykonywanych czynnościach, • zachowanie konsekwencji w podejmowanych działaniach, • uwzględnianie wcześniejszych przyzwyczajeń chorej, ograniczenie wprowadzania zmian, • informowanie chorej o miejscu pobytu, • eliminowanie potencjalnych źródeł stresu, • przestrzeganie ustalonego rytmu dnia, • okazywanie chorej wyrozumiałości i cierpliwości, • ciągłe powtarzanie informacji, • przygotowywanie list zaplanowanych czynności, • podtrzymywanie kontaktów ze znajomymi, uczestnictwo w życiu kulturalnym, • informowanie o codziennych wydarzeniach, • prowadzenie częstych rozmów o przeszłości, oglądanie starych fotografii, słuchanie ulubionej muzyki pacjentki.",,none,,,
utrudnienia-w-wypelnianiu-rol-spolecznych-przez-osobe-chora,22.5,0,"Pomoc w radzeniu sobie z niepełnosprawnością: • pozyskanie pacjentki do współpracy z zespołem terapeutycznym, • motywowanie chorej do podejmowania aktywności fizycznej, psychicznej i samoopieki, • pomoc w zaspokajaniu podstawowych potrzeb w zakresie życia codziennego, • udział w rehabilitacji (medycznej, psychicznej i społecznej), readaptacja zawodowa, • wsparcie społeczne (informacyjne, emocjonalne, rzeczowe i wartościujące).",,none,,,
utrudnienia-w-wypelnianiu-rol-spolecznych-przez-osobe-chora,22.5,1,"Ułatwienie nawiązania i utrzymania kontaktów społecznych, pozyskiwanie źródeł wsparcia: • nawiązanie kontaktu z nieprofesjonalnymi grupami samopomocowymi, • podtrzymywanie kontaktów ze znajomymi, uczestnictwo w życiu kulturalnym, politycznym itp., • budowanie sieci wsparcia opartej na współpracy rodziny, asystenta, opiekuna, sąsiadów, organizacji samopomocowych, instytucji i organizacji oferujących specjalistyczne wsparcie, • budowanie wsparcia dla rodziny pacjentki.",,none,,,
utrudnienia-w-wypelnianiu-rol-spolecznych-przez-osobe-chora,22.5,2,"Przekazanie wiedzy, umiejętności oraz pomoc w zakresie sposobów radzenia sobie ze stresem: • nawiązanie współpracy z psychologiem, • zachęcenie do nawiązania współpracy z grupami wsparcia, • poinformowanie o sposobach eliminowania potencjalnych źródeł stresu, • przekazanie wiedzy z zakresu skutecznych metod radzenia sobie ze stresem, • nauka ćwiczeń relaksacyjnych, • rozwijanie/podtrzymywanie zainteresowań.",,none,,,
utrudnienia-w-wypelnianiu-rol-spolecznych-przez-osobe-chora,22.5,3,"Stworzenie bezpiecznego środowiska (fizycznego i psychicznego), umożliwiającego utrzymanie codziennej aktywności pacjentki: • dostosowanie otoczenia do aktualnych możliwości pacjentki, • likwidacja chodników, dywanów, • pamiętanie o niepozostawianiu półotwartych drzwi, okien lub szafek, • zamontowanie uchwytów, poręczy w celu ułatwienia bezpiecznego poruszania się, • mobilizowanie chorej do podejmowania codziennej aktywności (np. przygotowywania posiłków, wykonywania czynności higienicznych), • zapewnienie opieki adekwatnej do potrzeb chorej, • wprowadzanie uproszczeń w wykonywanych czynnościach, • okazywanie chorej akceptacji, wyrozumiałości i cierpliwości.",,none,,,
utrudnienia-w-wypelnianiu-rol-spolecznych-przez-osobe-chora,22.5,4,"Zachęcenie pacjentki do uczestniczenia w szkoleniach przygotowujących do prowadzenia gospodarstwa domowego, którego celem jest nauczenie wykonywania czynności niezbędnych w codziennym życiu metodami bezwzrokowymi.",,none,,,
nieprzestrzeganie-zalecen-prozdrowotnych,23.1,0,"Ocena przyczyny niestosowania się do zaleceń - stworzenie opartej na zaufaniu relacji z pacjentem i jego rodziną, wsparcie emocjonalne, nieoceniająca postawa w stosunku do pacjenta; ocena wiedzy pacjenta na temat choroby, przekonań zdrowotnych, mechanizmów radzenia sobie ze stresem oraz jego sytuacji społecznoekonomicznej; zapoznanie się z historią choroby i przepisanym leczeniem.",,none,,,
nieprzestrzeganie-zalecen-prozdrowotnych,23.1,1,"Dobór zakresu, formy i metod edukowania pacjenta - edukacja indywidualna lub w małych grupach, z udziałem rodziny chorego: • omówienie istoty choroby, powikłań, metod niefarmakologicznych i farmakoterapii nadciśnienia, • wskazanie korzyści płynących z obniżenia ciśnienia krwi do wartości prawidłowych, udzielenie informacji na temat działań ubocznych leczenia, podkreślenie potrzeby stałego przyjmowania leków, poinformowanie o skutkach niepodjęcia leczenia, • nauczenie samoobserwacji, wykonywania samodzielnych pomiarów ciśnienia, omówienie sposobów postępowania w przypadku wystąpienia objawów ubocznych, • omówienie zasad diety z ograniczeniem tłuszczów (zwłaszcza nasyconych), zwiększeniem spożycia warzyw i owoców, ograniczeniem spożycia alkoholu i soli (do 5 g/dobę) oraz dobór indywidualnych sposobów radzenia sobie z ograniczeniami, • omówienie aktywności fizycznej zalecanej osobom z nadciśnieniem tętniczym (rekomenduje się systematyczny wysiłek dynamiczny, aerobowy przez 30 min, 5-7 × w tygodniu), zaplanowanie programu zmian aktywności z uwzględnieniem możliwości chorego, • indywidualne opracowanie programu zaprzestania palenia tytoniu, • dostarczenie materiałów edukacyjnych, • stosowanie technik behawioralnych, pozytywnych wzmocnień.",konczyny-gorne,high,,konczyny-gorne,konczyny-gorne
nieprzestrzeganie-zalecen-prozdrowotnych,23.1,2,"Współpraca z lekarzem – przedyskutowanie czynników utrudniających stosowanie się chorego do zaleceń farmakoterapii i zmian stylu życia w celu dobrania optymalnej, indywidualnej terapii dla pacjenta.",,none,,,
zachowania-antyzdrowotne,23.2,0,"Podłączenie aparatury monitorującej podstawowe funkcje życiowe i stała kontrola parametrów życiowych pacjenta do momentu ustąpienia objawów zatrucia substancją psychoaktywną (12-24/72 godz.): ciśnienia tętniczego krwi, tętna, oddechu, saturacji, temperatury ciała, EKG, diurezy, gospodarki wodno-elektrolitowej.",cale-cialo,low,klatka-piersiowa:7 miednica:4 cale-cialo:4,klatka-piersiowa,cale-cialo
zachowania-antyzdrowotne,23.2,1,Założenie żylnego dostępu naczyniowego.,,none,,,
zachowania-antyzdrowotne,23.2,2,"Współudział w intensywnej terapii objawowej (farmakoterapia, tlenoterapia, płynoterapia) ze szczególnym zwróceniem uwagi na leczenie: pobudzenia, hipertermii, wysokiego ciśnienia tętniczego, tachykardii, ewentualnej niewydolności oddechowej i niewydolności nerek.",usta-drogi-oddechowe,low,konczyny-gorne:3,usta-drogi-oddechowe,usta-drogi-oddechowe
zachowania-antyzdrowotne,23.2,3,Prowadzenie karty bilansu płynów.,,none,,,
zachowania-antyzdrowotne,23.2,4,Obserwacja stanu świadomości pacjenta w kierunku nasilania się stanu pobudzenia lub śpiączki.,,none,,,
zachowania-antyzdrowotne,23.2,5,"Pobranie materiału do badań podstawowych oraz toksykologicznych - jeżeli ośrodek dysponuje odpowiednią pracownią (takich jak: gazometria krwi tętniczej, morfologia, elektrolity, mocznik, kreatynina, transaminazy, CK, w przypadku bólu w klatce piersiowej i/lub odchyleń w badaniu EKG dodatkowo oznaczenie troponin).",klatka-piersiowa,medium,,skora,klatka-piersiowa
zachowania-antyzdrowotne,23.2,6,Zapewnienie bezpieczeństwa pacjentowi pobudzonemu poprzez zastosowanie barierek ochronnych na łóżko oraz w razie konieczności środków przymusu bezpośredniego (pasów bezpieczeństwa).,,none,,,
zachowania-antyzdrowotne,23.2,7,"Zaspokajanie deficytu potrzeb u pacjenta leżącego: • wykonanie toalety ciała i jamy ustnej, • wymiana bielizny osobistej i pościelowej, • założenie pieluchomajtek, • wykonanie toalety krocza po zaspokojeniu potrzeby wydalania.",miednica,high,usta-drogi-oddechowe:6 skora:3,miednica,miednica
zachowania-antyzdrowotne,23.2,8,Obserwacja pacjenta pod kątem powikłań ze strony poszczególnych narządów i układów.,,none,,,
zachowania-antyzdrowotne,23.2,9,Monitorowanie efektywności podjętej terapii.,,none,,,
zachowania-antyzdrowotne,23.2,10,"Po ustabilizowaniu się stanu klinicznego podjęcie próby nawiązania kontaktu werbalnego z pacjentem i zaplanowanie konsultacji psychologicznej lub psychiatrycznej, jeżeli pacjent tego wymaga (według obowiązującej procedury).",,none,,,
zachowania-antyzdrowotne,23.2,11,"Rozmowa z pacjentem: • wykazanie zainteresowania jego osobą, okazanie cierpliwości, troski i akceptacji, aktywne słuchanie, • zapewnienie poczucia bezpieczeństwa psychofizycznego, • wyjaśnianie wszelkich niejasności związanych z terapią, • informowanie o wykonywanych czynnościach i planowanych działaniach wobec pacjenta, • wyjaśnienie przyczyny hospitalizacji, umożliwienie zadawania pytań, • umożliwienie rozmowy z lekarzem prowadzącym, • stworzenie warunków do kontaktu z rodziną, • ocena reakcji pacjenta na obecną sytuację.",,none,,,
